Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
35bbc23f827140,6c27b27e033193,6f1d57f857eb76,0,0,100.0,1,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1316.0,duo-fpp,49.0,46.0,1496.0,0.0,0.0,0.0,0.0,0.0,0.0,2537.0,3.0,0.0,0.75
2dc4d63f56e58c,5b25d7b06ae939,ae0e32d0b0ec5e,0,0,300.0,3,1.0,1.0,15.0,0.0,2.0,2.0,22.9,1394.0,squad-fpp,29.0,28.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,113.4,1.0,0.0,0.75
f6655b054c6d2a,3df92f13d8fd33,7c46692ef9d79f,0,0,0.0,0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1722.0,squad-fpp,30.0,29.0,1413.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,0.0,0.0,0.069
f9546a4346f44f,323b86182ed37d,a682dc647292e9,0,0,44.1,0,0.0,0.0,62.0,1205.0,0.0,0.0,0.0,1381.0,squad-fpp,29.0,29.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,791.8,3.0,1451.0,0.3929
d49efe746c8b39,335b75de176df3,2f83a63229283f,0,0,100.0,1,0.0,0.0,84.0,1000.0,0.0,0.0,0.0,1411.0,duo-fpp,50.0,50.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,227.6,2.0,1500.0,0.2245
90ca490c48418e,b2fefad9632002,379de2bc8e8191,0,0,0.0,0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1790.0,duo-fpp,48.0,47.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.0,6.0,0.0,0.617
8dedab0c6b9b1f,e6c7114c9bb9c1,2eb68df46c4784,0,1,200.0,1,0.0,3.0,27.0,0.0,2.0,2.0,11.57,1394.0,duo-fpp,48.0,46.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,2.0,0.0,0.3617
0b77de5f43aea5,dcd5b2b769bdca,6121f5ab322d0f,0,1,100.0,0,0.0,1.0,35.0,1131.0,1.0,1.0,21.8,1417.0,solo-fpp,96.0,93.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,437.4,4.0,1513.0,0.4947
50204780169607,b428f11edeaa2d,4aa23984efaf29,0,0,0.0,0,0.0,1.0,59.0,0.0,0.0,0.0,0.0,1773.0,squad-fpp,29.0,29.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,3578.0,4.0,0.0,0.7143
c887e4758cfbe7,aa5ce1e05e1062,d0f32268a16559,0,0,0.0,0,0.0,4.0,64.0,0.0,0.0,0.0,0.0,1364.0,squad,29.0,29.0,1228.0,0.0,197.8,0.0,0.0,0.0,0.0,628.1,3.0,0.0,0.4286
e23a343be19bd2,dcd7c4ffe34fa5,1e337eef36455a,2,5,241.2,0,0.0,4.0,22.0,0.0,1.0,1.0,47.06,1531.0,duo-fpp,50.0,46.0,1500.0,1.0,1235.0,0.0,0.0,0.0,0.0,2007.0,6.0,0.0,0.9796
c5169aa1ba1dbb,c24b54e75c500d,bbc83c91e351e7,0,1,81.72,0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1974.0,squad-fpp,25.0,24.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7,2.0,0.0,0.0
76385ff653a331,b4a2cbccb02299,b876a491a49340,1,3,61.18,0,0.0,0.0,56.0,1000.0,0.0,0.0,0.0,1440.0,squad,28.0,26.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,8.0,1500.0,0.7407
0392c2665be263,e06fbaa44055d5,dcb05d7486fb9b,0,0,0.0,0,0.0,0.0,59.0,1460.0,0.0,0.0,0.0,1412.0,solo-fpp,98.0,95.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,282.4,4.0,1571.0,0.5567
3582972d5befa4,c8a309699e678e,7bd3b3980e88e2,0,1,564.3,3,1.0,0.0,3.0,0.0,6.0,2.0,94.62,1384.0,duo-fpp,50.0,47.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.0,9.0,0.0,0.6735
27dd070689035b,fdcbd36af1069d,cb9243e5596954,0,0,30.24,0,0.0,0.0,43.0,1095.0,0.0,0.0,0.0,1274.0,solo-fpp,98.0,96.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.0,4.0,1529.0,0.8763
fc2ff83ba6dba9,efb3d2b86e3b45,3599381471f202,0,0,0.0,0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,1402.0,duo-fpp,47.0,46.0,1546.0,0.0,0.0,0.0,0.0,1.0,0.0,231.0,4.0,0.0,0.2391
bb672513d92cf3,228b6ea3671184,1a8251f3ed5068,0,0,0.0,0,0.0,0.0,77.0,1278.0,0.0,0.0,0.0,1364.0,squad-fpp,29.0,28.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,181.7,2.0,1485.0,0.2143
d1e3d5c84dd7b5,5b311995dfb72f,00992f0a7d0c70,0,1,100.0,1,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1768.0,squad,29.0,29.0,1455.0,0.0,0.0,0.0,0.0,0.0,0.0,356.4,3.0,0.0,0.0
62b03f7abcaf20,6cf97d53096e67,cd6d547c6b5b64,1,1,80.0,0,0.0,1.0,70.0,0.0,0.0,0.0,0.0,1287.0,squad-fpp,27.0,27.0,1370.0,0.0,0.0,0.0,0.0,0.0,0.0,325.7,2.0,0.0,0.3077
dc3221d34b8092,09dfd5977302ac,691b0120e0062a,0,0,0.0,0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1442.0,solo-fpp,95.0,93.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,862.1,4.0,0.0,0.4787
fc4ab972972be5,81612ddbccc7a3,d46cef7c6c7560,1,2,281.0,1,2.0,2.0,10.0,1558.0,3.0,1.0,173.5,1743.0,duo-fpp,49.0,48.0,-1.0,0.0,2279.0,0.0,0.0,0.0,0.0,3762.0,5.0,1636.0,1.0
f056acd22c37c4,de67fc7ccbed34,dcb3a09581d295,0,3,24.02,0,0.0,0.0,50.0,1145.0,0.0,0.0,0.0,1340.0,squad,27.0,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2691.0,4.0,1510.0,0.6538
f6989e49a18bb5,43bcb66eb0e5eb,9bf33a88b38765,1,1,405.8,3,1.0,12.0,10.0,0.0,3.0,1.0,9.818,1819.0,squad-fpp,27.0,25.0,1392.0,1.0,0.0,0.0,0.0,0.0,0.0,315.6,4.0,0.0,0.1923
84d5065f8053a4,269911ea8f2e31,08a1dfc9fbaa2c,0,3,0.0,0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,1723.0,squad-fpp,29.0,27.0,1381.0,0.0,4973.0,0.0,19.78,0.0,0.0,3023.0,8.0,0.0,0.8929
ac307754cd906b,c68bb9d3bc3ce6,7e9411feb06573,0,2,144.1,0,0.0,1.0,25.0,1011.0,1.0,1.0,47.87,1527.0,duo,49.0,48.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2768.0,4.0,1492.0,0.875
f8d747e54a4c75,41e97ff81274b7,d79075bc0ffd32,1,0,135.5,0,0.0,5.0,81.0,0.0,0.0,0.0,0.0,1757.0,squad,25.0,23.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,494.3,3.0,0.0,0.125
e4e363ebacd19e,a9dc7efef6b6b9,d708c201c42167,0,0,80.18,0,0.0,1.0,65.0,1008.0,0.0,0.0,0.0,1680.0,squad-fpp,28.0,28.0,-1.0,0.0,2184.0,0.0,0.0,0.0,0.0,359.9,4.0,1492.0,0.2963
fbfcdcb516c9df,f9be5044184614,17527aa1a29416,1,1,108.7,0,1.0,1.0,34.0,1133.0,1.0,1.0,23.81,1429.0,duo-fpp,49.0,48.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,985.8,3.0,1496.0,0.5625
b6d3a1b8bfc1a0,c17b92b475de59,e59b9cfbc4f6cc,0,0,0.0,0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1349.0,solo-fpp,98.0,97.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,4.0,0.0,0.3299
22760d38c1ef27,cbfae147a5df2d,5f5b1f6c073bea,0,0,142.6,0,0.0,0.0,54.0,1115.0,0.0,0.0,0.0,1200.0,squad-fpp,32.0,32.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.0,3.0,1465.0,0.6452
941d8bcc4c4062,b9455686236749,a7554d44bdf3c4,0,0,17.55,0,0.0,0.0,83.0,1310.0,0.0,0.0,0.0,1390.0,duo-fpp,49.0,48.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,274.5,1.0,1541.0,0.1667
699d294513bc67,3a3bac5d5be3e0,ca35ff23ff5ff0,3,3,242.9,1,1.0,12.0,14.0,0.0,2.0,1.0,11.02,1986.0,squad-fpp,28.0,27.0,1457.0,0.0,1745.0,0.0,0.0,0.0,0.0,1345.0,4.0,0.0,0.8519
1db2667b4b403f,c86b67f58aeba8,90bda48615047b,0,4,319.6,1,1.0,1.0,6.0,0.0,3.0,2.0,64.23,1316.0,duo-fpp,48.0,44.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0,4.0,0.0,0.8936
3a83e63d0e95fa,276e21cb0dd752,ca2932c1a53771,0,0,0.0,0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,1492.0,duo-fpp,48.0,47.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,469.7,3.0,0.0,0.2979
fb2a4adfdb825d,924c670d594119,3e63fcd0e7e97b,0,2,40.8,0,0.0,0.0,60.0,1346.0,0.0,0.0,0.0,1363.0,squad-fpp,30.0,29.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,5.0,1462.0,0.5862
c4e53816115a78,a078a31c14df30,409955a83d55b9,0,0,50.34,0,0.0,4.0,75.0,1432.0,0.0,0.0,0.0,1307.0,squad-fpp,29.0,28.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,271.8,2.0,1536.0,0.3214
e507d95bfe9eeb,5c6da932e86837,eb844579e73bce,0,0,0.0,0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,1422.0,solo-fpp,93.0,89.0,1516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0978
8b242a19eb70ff,088032e9324b56,01370c58128112,0,1,126.6,2,0.0,1.0,48.0,0.0,0.0,0.0,0.0,1964.0,duo,45.0,44.0,1498.0,0.0,918.3,0.0,0.0,0.0,0.0,2524.0,6.0,0.0,0.7727
d333beef407d4a,960d628268e31e,8496ef0899066f,1,2,93.35,2,0.0,3.0,27.0,0.0,1.0,1.0,18.0,1337.0,squad-fpp,27.0,27.0,1669.0,0.0,0.0,0.0,0.0,1.0,0.0,3273.0,3.0,0.0,0.8462
ca833f3813ebf2,c38c30584d0e36,9647d97ab58614,0,4,253.8,0,1.0,4.0,24.0,0.0,1.0,1.0,31.04,1442.0,solo-fpp,92.0,90.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.0,5.0,0.0,0.9341
1de01444b16f56,9d5be88ee832a8,91716fc1dab9fe,0,0,0.0,0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1849.0,squad-fpp,27.0,27.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,109.3,3.0,0.0,0.0385
a9f070b04453b1,1f9dbc9c0995c3,869f23b007a2db,0,1,198.5,0,0.0,0.0,28.0,0.0,1.0,1.0,113.7,1308.0,solo-fpp,95.0,92.0,1519.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.0,3.0,0.0,0.7766
576af2bc796c49,a800536a987a7f,2ff0db72849ee6,0,0,125.7,1,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1356.0,squad-fpp,33.0,31.0,1437.0,0.0,0.0,0.0,0.0,0.0,0.0,408.3,3.0,0.0,0.5625
d77e1db8a81603,805a2234617f54,e309ec607439a5,0,0,70.56,0,0.0,1.0,52.0,1004.0,0.0,0.0,0.0,1944.0,duo-fpp,48.0,47.0,-1.0,0.0,1656.0,0.0,0.0,0.0,0.0,1373.0,5.0,1496.0,0.6383
a1419f2afccd2c,6f8b1355df4a88,2fbf73138a3b4b,1,3,78.16,0,0.0,9.0,36.0,1024.0,0.0,0.0,0.0,1948.0,squad,26.0,25.0,-1.0,0.0,1798.0,0.0,0.0,0.0,0.0,2526.0,7.0,1505.0,0.76
7b554323f2e5f8,f8418014126286,e3103a989ecd9b,0,0,113.2,0,0.0,2.0,75.0,1333.0,0.0,0.0,0.0,1981.0,duo-fpp,48.0,45.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,306.2,4.0,1536.0,0.3191
577f0ff6a2477f,6bc0016d86ecf9,0211af1f386a89,0,1,61.28,0,0.0,0.0,58.0,1287.0,0.0,0.0,0.0,1992.0,squad-fpp,27.0,27.0,-1.0,0.0,284.3,0.0,0.0,0.0,0.0,2840.0,4.0,1399.0,0.6154
dedaf406fa2c9b,161340c98d1dc7,6e64ce34e91484,0,0,156.1,1,0.0,0.0,37.0,0.0,1.0,1.0,34.3,1921.0,duo-fpp,46.0,45.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,684.8,5.0,0.0,0.3556
751a32d39f2aeb,4bedda28a320d4,a1d2700c1e3451,0,5,178.8,1,0.0,0.0,9.0,0.0,3.0,2.0,53.65,1354.0,duo-fpp,47.0,45.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,7.0,0.0,0.8913
b2b454db38e3ca,9834a6dc506d84,e828fc3b8e2bdd,0,0,10.98,0,0.0,0.0,54.0,1000.0,0.0,0.0,0.0,1310.0,squad-fpp,30.0,27.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,7.0,1500.0,0.6207
41fc1f700a9570,c5470fb2f5f7f9,a733d437278510,0,0,201.2,1,0.0,0.0,78.0,1469.0,0.0,0.0,0.0,1373.0,squad-fpp,30.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,535.8,3.0,1526.0,0.2069
7a6a9690090a3b,29434e0cbcec11,3204c575e473d5,0,1,25.74,0,0.0,4.0,60.0,1301.0,0.0,0.0,0.0,1812.0,squad-fpp,30.0,29.0,-1.0,0.0,7109.0,0.0,0.0,0.0,0.0,1007.0,2.0,1573.0,0.5172
0aa315c13ac79a,02008e89076642,484230647f49f0,2,2,412.6,1,1.0,2.0,16.0,0.0,1.0,1.0,93.98,1310.0,squad-fpp,29.0,28.0,2011.0,0.0,0.3416,0.0,11.37,0.0,0.0,4082.0,6.0,0.0,1.0
ca892e08b817ad,c2a5064f8b5c87,2ff111af2af8b4,0,1,158.4,0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,1832.0,duo-fpp,49.0,46.0,1480.0,0.0,1297.0,0.0,0.0,0.0,0.0,1895.0,6.0,0.0,0.6667
f35079d51c82cd,7b82a9b607a8e6,daa62e0e97a31c,0,0,0.0,0,0.0,1.0,78.0,0.0,0.0,0.0,0.0,1354.0,duo-fpp,49.0,48.0,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,336.9,2.0,0.0,0.2708
bbdc4501382073,682a015e96fbaa,c05fb9d7727ce5,1,5,761.6,4,1.0,1.0,3.0,0.0,4.0,1.0,283.6,2047.0,duo-fpp,47.0,46.0,1520.0,0.0,1021.0,0.0,0.0,0.0,0.0,3541.0,7.0,0.0,0.8696
2535c4f9653f09,635924c851dd24,7af192e99e31bb,0,1,92.26,1,0.0,1.0,67.0,1508.0,0.0,0.0,0.0,1182.0,squad-fpp,28.0,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,3.0,1596.0,0.2963
0056d493d2dc8a,48cd01fb9f8028,b98417ed6f453a,0,0,10.0,1,0.0,1.0,34.0,0.0,1.0,1.0,18.35,1810.0,squad-fpp,27.0,26.0,1496.0,0.0,0.0,0.0,0.0,0.0,0.0,229.4,2.0,0.0,0.1923
2213a3ef56fc1b,4d2ece73cddeca,d126d60d00b3d8,0,0,0.0,0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1335.0,solo-fpp,92.0,90.0,1518.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,4.0,0.0,0.5934
5bc5dc55f4eeb7,3cf780437b8f00,abdbddc60013d5,0,3,292.0,2,1.0,7.0,12.0,1516.0,2.0,1.0,52.54,1914.0,duo-fpp,47.0,45.0,-1.0,0.0,0.0,0.0,77.01,0.0,0.0,2630.0,8.0,1587.0,0.913
214bab945cd248,8185317ece726d,e8ea53f728b123,0,2,0.0,0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1361.0,duo-fpp,44.0,42.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.0,3.0,0.0,0.6744
aa7ad6431c75a6,39563d7c8a5fec,baf64c4a11bdf8,0,2,0.0,1,0.0,1.0,57.0,0.0,0.0,0.0,0.0,1765.0,squad-fpp,28.0,28.0,1462.0,0.0,189.5,0.0,0.0,0.0,0.0,1766.0,6.0,0.0,0.7037
dfa8a8a48126d5,687a4730f21927,50480b6b5f5f62,0,2,10.35,0,0.0,1.0,51.0,1124.0,0.0,0.0,0.0,1733.0,squad-fpp,30.0,28.0,-1.0,0.0,1012.0,0.0,21.43,0.0,0.0,4574.0,2.0,1505.0,0.7931
cc43f75ef2084f,0317bd66de0367,e0171d4181558b,0,0,138.0,0,0.0,0.0,38.0,0.0,1.0,1.0,1.964,1506.0,solo-fpp,98.0,94.0,1546.0,0.0,0.0,0.0,0.0,0.0,0.0,70.52,1.0,0.0,0.3711
1bc04ef89994c8,e04ed185d586a7,079859f4ce28a8,0,3,180.0,0,0.0,1.0,25.0,0.0,1.0,1.0,2.928,1448.0,solo-fpp,96.0,94.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,8.0,0.0,0.8316
a9b6ea38352a20,4f6d2bcbdf8aa2,b97f6b5afffd8d,0,2,100.0,0,0.0,0.0,34.0,1258.0,1.0,1.0,23.72,1442.0,solo-fpp,99.0,98.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,324.8,5.0,1405.0,0.5408
e557225cc4baaf,1b21c4bc942c47,1fbedab599e6b7,0,0,34.56,0,0.0,0.0,86.0,1045.0,0.0,0.0,0.0,1857.0,solo-fpp,93.0,92.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.44,1.0,1418.0,0.087
6922c7cfada530,5091e5a3418c33,46b564fa3a5157,2,0,612.9,0,3.0,3.0,21.0,0.0,6.0,2.0,30.24,599.0,normal-squad-fpp,13.0,12.0,1500.0,0.0,1852.0,0.0,0.0,0.0,0.0,1902.0,19.0,0.0,0.6667
e19063905e2f7b,f162d8a53b80f0,6b978531b02785,0,0,50.33,0,0.0,0.0,35.0,0.0,1.0,1.0,1.507,1414.0,duo-fpp,49.0,48.0,1509.0,0.0,0.0,0.0,0.0,0.0,0.0,186.5,3.0,0.0,0.5
05695aa37a49f6,07620852c806c1,619a12516a3b72,0,0,0.0,0,0.0,1.0,47.0,1326.0,0.0,0.0,0.0,1282.0,squad-fpp,28.0,26.0,-1.0,0.0,0.0,0.0,34.69,0.0,0.0,2286.0,6.0,1462.0,0.7037
f188a18d670275,c14ed372b8ab21,d3b7779c498b83,0,0,261.8,1,0.0,3.0,21.0,1608.0,1.0,1.0,17.24,1782.0,squad-fpp,28.0,26.0,-1.0,0.0,11950.0,0.0,0.0,0.0,0.0,1451.0,5.0,1495.0,0.963
4684119a1d9bec,12bbd0df357bce,4995617cfa4887,0,0,45.24,0,0.0,0.0,34.0,0.0,1.0,1.0,22.61,1339.0,squad-fpp,28.0,28.0,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,1.0,0.0,0.3704
b15b70ac9542fe,30a864c3ee9f8b,b09c08d0c993c9,0,0,0.0,0,0.0,0.0,65.0,1121.0,0.0,0.0,0.0,1423.0,duo-fpp,48.0,48.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.8,2.0,1472.0,0.5957
16511d9acc5284,78bab19c4d71ca,49de267f78d2fd,0,0,100.0,1,0.0,0.0,43.0,1124.0,1.0,1.0,5.777,1777.0,squad-fpp,28.0,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64,1.0,1509.0,0.037
5c7232a4f478a1,5bc9f643e7fc01,137bf8f8b3df84,0,0,0.0,0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,1355.0,squad-fpp,26.0,22.0,1436.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,4.0,0.0,0.6
ec0f000a952c8d,59e3522c758ba5,2474f77d2c866c,0,0,0.0,0,0.0,0.0,72.0,1227.0,0.0,0.0,0.0,1329.0,squad-fpp,27.0,27.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,373.9,2.0,1500.0,0.3077
c9ca0fd098c61f,192bd41bdd7b97,675aaaeea7e691,0,0,137.8,0,1.0,0.0,20.0,995.0,2.0,2.0,6.508,1352.0,solo,99.0,96.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,6.0,1481.0,0.6531
064828f0c36b02,de2df4f8d3b512,11aaca117b8e66,2,2,258.3,2,0.0,3.0,19.0,1151.0,2.0,1.0,69.08,1388.0,squad-fpp,27.0,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2772.0,4.0,1539.0,0.7692
ce1f0648eb29e6,71a843db7a60cf,3aa423d4d85655,1,4,153.1,1,1.0,11.0,13.0,0.0,2.0,1.0,287.0,1964.0,squad-fpp,21.0,21.0,1512.0,1.0,0.0,0.0,0.0,0.0,0.0,3689.0,4.0,0.0,0.85
5a8b89d682b5c2,392208b092548c,0ddd348d0300f2,0,0,30.1,0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1422.0,squad-fpp,28.0,27.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1,3.0,0.0,0.1481
7e4db2b88c56ad,de6c61123e3cfe,615e1b3046b828,0,1,300.0,1,1.0,1.0,16.0,1334.0,2.0,1.0,48.89,1367.0,duo-fpp,47.0,45.0,-1.0,0.0,658.9,0.0,0.0,0.0,0.0,1671.0,6.0,1537.0,0.7391
73dfa284cf6e41,53e4310eef1e8c,28ebd966f53eae,0,0,0.0,0,0.0,1.0,63.0,1152.0,0.0,0.0,0.0,1450.0,duo,47.0,45.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,964.5,3.0,1514.0,0.3913
63137d624fbebf,f66fac88c76b75,8a048ed9920560,0,0,12.96,0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,1975.0,duo,50.0,46.0,1500.0,0.0,157.8,0.0,0.0,0.0,0.0,91.58,0.0,0.0,0.0816
7f048ee2d21a0b,5009fb5152874e,2508aece54ed3f,0,0,10.35,0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,1353.0,squad,28.0,25.0,1399.0,0.0,0.0,0.0,0.0,0.0,0.0,147.5,2.0,0.0,0.0
ea90b554fd720c,f33b3c2b31ce59,fb9c8cf1b14455,1,0,47.3,0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,1409.0,duo-fpp,47.0,45.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,60.53,1.0,0.0,0.1739
f343335cbec53f,bd8788ce23227b,d596bd3fa452cc,0,0,0.0,0,0.0,0.0,89.0,508.0,0.0,0.0,0.0,1358.0,squad,26.0,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0
f2f89dfbd9163f,f21b6d3d984129,b36331662f5f8c,0,2,332.8,2,0.0,1.0,14.0,0.0,2.0,1.0,174.0,1886.0,squad-fpp,28.0,27.0,1507.0,0.0,769.9,0.0,0.0,0.0,0.0,3260.0,10.0,0.0,0.8889
f6d4a3ebb82ba5,731adea31292e4,e98bb0351a716f,0,0,48.3,0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,1757.0,squad-fpp,30.0,30.0,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,1.0,0.0,0.0345
0005d283819386,1ae202e9d46c8b,04620b62dcc44b,0,0,128.4,0,0.0,4.0,28.0,1514.0,1.0,1.0,1.868,1430.0,solo-fpp,98.0,96.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,543.5,4.0,1587.0,0.701
5e544b8518e5c7,215b4c58ef22f4,e22bfbf1b675a8,0,0,0.0,0,0.0,0.0,98.0,1366.0,0.0,0.0,0.0,1874.0,squad-fpp,28.0,28.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.24,1.0,1496.0,0.0
fe2f962ea5339f,ba10ff984f0848,5f499d248e5dc0,0,1,0.0,0,0.0,2.0,57.0,0.0,0.0,0.0,0.0,1505.0,solo-fpp,94.0,92.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,348.3,6.0,0.0,0.5054
a688ecf47a64c7,cb746656ae9823,1f4aa8fac198b7,0,0,0.0,0,0.0,0.0,78.0,1324.0,0.0,0.0,0.0,1370.0,squad-fpp,29.0,29.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.8,0.0,1501.0,0.1071
16e9b819f7b66a,016abd37f8fb9e,4aaec51e7fff90,1,0,0.0,0,0.0,1.0,59.0,986.0,0.0,0.0,0.0,1281.0,squad-fpp,26.0,26.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,608.9,3.0,1490.0,0.4
45538c607d5827,303af8de8ebacb,2f5998c15a5ad1,0,1,73.56,0,0.0,3.0,65.0,0.0,0.0,0.0,0.0,1837.0,squad-fpp,29.0,28.0,1480.0,0.0,3189.0,0.0,0.0,0.0,0.0,1099.0,9.0,0.0,0.3929
579b3ec2cd8ab8,ce54bed169b988,ae50cd142b0d4b,0,0,0.0,0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,1375.0,squad-fpp,28.0,28.0,1326.0,0.0,0.0,0.0,0.0,0.0,0.0,60.37,1.0,0.0,0.037
8cca44c2d69444,5d66db59bc6b20,eb4e57af9e12be,0,1,234.0,1,0.0,0.0,50.0,1272.0,0.0,0.0,0.0,1536.0,squad,30.0,29.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,5.0,1451.0,0.4828
f212b79a99b736,4f8c37d95d9dc0,17dd14a876969c,0,0,0.0,0,0.0,0.0,83.0,1204.0,0.0,0.0,0.0,1447.0,solo-fpp,98.0,94.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.89,1.0,1525.0,0.134
974a6f6a72e7ff,793a24a5b17c95,72979c0c8ae8a7,1,1,98.04,0,0.0,2.0,56.0,0.0,0.0,0.0,0.0,1844.0,squad-fpp,28.0,28.0,1455.0,0.0,5485.0,0.0,97.0,0.0,0.0,1187.0,2.0,0.0,0.4815
765f3b8e0a9bb7,f76bc830c0ac60,8f21aaa7ed8af4,0,0,181.9,1,1.0,0.0,23.0,1887.0,1.0,1.0,20.86,1373.0,squad-fpp,31.0,31.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.1,3.0,1718.0,1.0
e2cf77c8139963,18061a6e966a54,61c41a66408cbc,0,0,0.0,0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1373.0,solo-fpp,96.0,94.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26,2.0,0.0,0.2316
